CUSTOM.updateTime,CUSTOM.isPhoto,CUSTOM.isVideo,CUSTOM.hSpeed [m/s],CUSTOM.distance [m],CUSTOM.travelled [m],CUSTOM.hSpeed.running_max [m/s],CALC.hSpeed [m/s],CALC.distance [m],CALC.travelled [m],CALC.distance.running_max [m],CALC.height.running_max [m],OSD.latitude,OSD.longitude,OSD.height [m],OSD.altitude [m],OSD.xSpeed [m/s],OSD.ySpeed [m/s],OSD.zSpeed [m/s],OSD.pitch,OSD.roll,OSD.yaw,OSD.flycState,OSD.flycState.RAW,OSD.flycCommand,OSD.flycCommand.RAW,OSD.canIOCWork,OSD.groundOrSky,OSD.isMotorUp,OSD.isSwaveWork,OSD.goHomeStatus,OSD.goHomeStatus.RAW,OSD.isImuPreheated,OSD.isVisionUsed,OSD.voltageWarning,OSD.modeChannel,OSD.isGPSused,OSD.compassError,OSD.waveError,OSD.gpsLevel,OSD.batteryType,OSD.isAcceletorOverRange,OSD.isVibrating,OSD.isBarometerDeadInAir,OSD.isMotorBlocked,OSD.isNotEnoughForce,OSD.isPropellerCatapult,OSD.isGoHomeHeightModified,OSD.isOutOfLimit,OSD.gpsNum,OSD.flightAction,OSD.flightAction.RAW,OSD.motorStartFailedCause,OSD.motorStartFailedCause.RAW,OSD.nonGPSCause,OSD.nonGPSCause.RAW,OSD.isQuickSpin,OSD.battery,OSD.sWaveHeight [m],OSD.flyTime [s],OSD.motorRevolution,OSD.flycVersion,OSD.droneType,OSD.imuInitFailReason,OSD.imuInitFailReason.RAW,OSD.motorFailReason,OSD.motorFailReason.RAW,OSD.ctrlDevice,OSD.ctrlDevice.RAW,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.mode,GIMBAL.mode.RAW,GIMBAL.rollAdjust,GIMBAL.pitchAdjust,GIMBAL.yawAngle,GIMBAL.isAutoCalibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:51.7,,Recording,1.42,176.03,,2.97,1.45,8.82,175.88,46.68,23.1,30.255162,-85.962411,-0.7,27.1,1.1,-0.9,0,-2.5,-0.1,-126.2,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.6,190.2,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-127.1,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:51.8,,Recording,1.35,176.18,,2.97,1.46,8.78,176.03,46.68,23.1,30.255163,-85.962412,-0.7,27.1,1,-0.9,0,-2.7,0,-127.1,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.6,190.3,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-127.9,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:51.9,,Recording,1.35,176.33,,2.97,1.41,8.74,176.17,46.68,23.1,30.255164,-85.962413,-0.7,27.1,1,-0.9,0,-2.7,0,-127.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.6,190.4,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-128.6,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52.0,,Recording,1.35,176.47,,2.97,1.42,8.71,176.32,46.68,23.1,30.255165,-85.962414,-0.7,27.1,1,-0.9,0,-2.7,0,-128.7,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.5,190.5,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-129.4,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52.1,,Recording,1.41,176.61,,2.97,1.42,8.67,176.46,46.68,23.1,30.255166,-85.962415,-0.7,27.1,1,-1,0,-2.7,0,-129.4,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.5,190.6,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-130.2,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52.2,,Recording,1.41,176.76,,2.97,1.45,8.65,176.61,46.68,23.1,30.255167,-85.962416,-0.7,27.1,1,-1,0,-2.8,0,-130.2,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.5,190.7,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-131,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52.4,,Recording,1.41,176.91,,2.97,1.44,8.62,176.76,46.68,23.1,30.255167,-85.962417,-0.7,27.1,1,-1,0,-2.9,0,-131.1,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.5,190.8,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-131.8,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52.5,,Recording,1.41,177.06,,2.97,1.45,8.61,176.9,46.68,23.1,30.255168,-85.962418,-0.7,27.1,1,-1,0,-3.3,0,-132,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.5,190.9,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-132.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52.6,,Recording,1.35,177.2,,2.97,1.45,8.6,177.05,46.68,23.1,30.255169,-85.962419,-0.7,27.1,0.9,-1,0,-3.5,0,-132.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.5,191,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-133.5,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52.7,,Recording,1.42,177.36,,2.97,1.49,8.59,177.2,46.68,23.1,30.25517,-85.962421,-0.7,27.1,0.9,-1.1,0,-3.6,0,-133.7,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.5,191.1,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-134.4,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52.8,,Recording,1.42,177.51,,2.97,1.52,8.58,177.36,46.68,23.1,30.255171,-85.962422,-0.7,27.1,0.9,-1.1,0,-3.5,0.1,-134.6,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,191.2,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-135.2,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:52.9,,Recording,1.42,177.67,,2.97,1.57,8.58,177.52,46.68,23.1,30.255172,-85.962423,-0.7,27.1,0.9,-1.1,0,-3.5,0.1,-135.5,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,191.3,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-136.9,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.0,,Recording,1.42,177.82,,2.97,1.53,8.58,177.67,46.68,23.1,30.255173,-85.962424,-0.7,27.1,0.9,-1.1,0,-3.5,0.1,-136.5,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.5,191.4,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.5,0,-137.8,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.1,,Recording,1.5,177.98,,2.97,1.54,8.59,177.83,46.68,23.1,30.255174,-85.962426,-0.7,27.1,0.9,-1.2,0,-3.5,0,-137.4,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.5,191.5,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-138.6,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.2,,Recording,1.44,178.13,,2.97,1.52,8.61,177.98,46.68,23.1,30.255175,-85.962427,-0.7,27.1,0.8,-1.2,0,-3.4,0,-138.1,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,191.6,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-139.4,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.3,,Recording,1.44,178.29,,2.97,1.53,8.64,178.14,46.68,23.1,30.255175,-85.962428,-0.7,27.1,0.8,-1.2,0,-3.3,-0.1,-138.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,191.7,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-140.3,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.4,,Recording,1.44,178.44,,2.97,1.5,8.66,178.29,46.68,23.1,30.255176,-85.962429,-0.6,27.2,0.8,-1.2,0,-3.3,-0.1,-139.7,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,191.8,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-141.1,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.5,,Recording,1.44,178.6,,2.97,1.51,8.7,178.45,46.68,23.1,30.255177,-85.962431,-0.6,27.2,0.8,-1.2,0,-3.3,-0.1,-140.7,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,191.9,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-142,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.6,,Recording,1.48,178.74,,2.97,1.47,8.74,178.59,46.68,23.1,30.255178,-85.962432,-0.6,27.2,0.7,-1.3,0,-3.3,-0.2,-141.5,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,192,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-142.8,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.7,,Recording,1.48,178.9,,2.97,1.48,8.78,178.75,46.68,23.1,30.255178,-85.962433,-0.6,27.2,0.7,-1.3,0,-3.1,-0.2,-142.4,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,192.1,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-143.6,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.8,,Recording,1.48,179.04,,2.97,1.47,8.83,178.89,46.68,23.1,30.255179,-85.962435,-0.6,27.2,0.7,-1.3,0,-3,-0.1,-143.3,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,192.2,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-144.5,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:53.9,,Recording,1.48,179.2,,2.97,1.51,8.88,179.05,46.68,23.1,30.25518,-85.962436,-0.6,27.2,0.7,-1.3,0,-3.1,-0.1,-144,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,192.3,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-145.3,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:54.0,,Recording,1.48,179.34,,2.97,1.45,8.94,179.19,46.68,23.1,30.25518,-85.962438,-0.6,27.2,0.7,-1.3,0,-3.2,0,-144.9,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,192.4,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.6,0,-146.1,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:54.1,,Recording,1.48,179.5,,2.97,1.5,9,179.35,46.68,23.1,30.255181,-85.962439,-0.7,27.1,0.7,-1.3,0,-3.3,-0.1,-145.8,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,192.5,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.7,0,-147,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:54.2,,Recording,1.48,179.64,,2.97,1.46,9.06,179.49,46.68,23.1,30.255182,-85.96244,-0.7,27.1,0.7,-1.3,0,-3.2,0,-146.6,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,192.6,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.7,0,-147.8,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:54.3,,Recording,1.57,179.79,,2.97,1.48,9.13,179.64,46.68,23.1,30.255182,-85.962442,-0.7,27.1,0.7,-1.4,0,-3,-0.2,-147.3,NaviSubMode_Tracking,26,Other,0,FALSE,Sky,TRUE,TRUE,Standby,0,TRUE,FALSE,0,P,TRUE,FALSE,FALSE,5,Smart,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,None,0,None,0,Already,0,FALSE,0,7.4,192.7,1,28,Mavic,MonitorError,0,,0,OnboardDevice,2,-32.7,0,-148.7,YawFollow,2,-0.3,0,0,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
